pdb_code,filename,3pHLA
1JGE.pdb,pMHC_0017.pdb,0.5698748878744062
1JGE.pdb,pMHC_0047.pdb,0.5670448578824311
1JGE.pdb,pMHC_0068.pdb,0.5675438978175106
1JGE.pdb,pMHC_0041.pdb,0.5686500370690274
1JGE.pdb,pMHC_0009.pdb,0.5697322157954537
1JGE.pdb,pMHC_0063.pdb,0.5707445219074924
1JGE.pdb,pMHC_0007.pdb,0.5697322157954539
1JGE.pdb,pMHC_0076.pdb,0.557718347273989
1JGE.pdb,pMHC_0028.pdb,0.47126014653847936
1JHT.pdb,pMHC_0084.pdb,0.5195763504694885
1JHT.pdb,pMHC_0092.pdb,0.5287338601412356
1JHT.pdb,pMHC_0019.pdb,0.5349315099248345
1JHT.pdb,pMHC_0091.pdb,0.5264870863890219
1JHT.pdb,pMHC_0016.pdb,0.5286783021450981
1JHT.pdb,pMHC_0018.pdb,0.5348289689652449
1JHT.pdb,pMHC_0045.pdb,0.5236975214783903
1JHT.pdb,pMHC_0089.pdb,0.5212130111524722
1JHT.pdb,pMHC_0082.pdb,0.5168518474301118
1JHT.pdb,pMHC_0000.pdb,0.5289465213786515
1JHT.pdb,pMHC_0042.pdb,0.5214233370705823
1JHT.pdb,pMHC_0037.pdb,0.5190736378406083
1JHT.pdb,pMHC_0065.pdb,0.5257698746816087
1JHT.pdb,pMHC_0096.pdb,0.5302570470692018
1JHT.pdb,pMHC_0073.pdb,0.528094254693978
1JHT.pdb,pMHC_0004.pdb,0.5284680477364059
1JHT.pdb,pMHC_0013.pdb,0.5235635405376413
1JHT.pdb,pMHC_0023.pdb,0.5297073858858065
1JHT.pdb,pMHC_0008.pdb,0.5284328245929355
1JHT.pdb,pMHC_0011.pdb,0.5362138437336952
1JHT.pdb,pMHC_0054.pdb,0.5277726463332918
1JHT.pdb,pMHC_0025.pdb,0.530074646960494
1JHT.pdb,pMHC_0044.pdb,0.5215864607766407
1JHT.pdb,pMHC_0088.pdb,0.5215429442768984
1JHT.pdb,pMHC_0002.pdb,0.5315733835554344
1JHT.pdb,pMHC_0081.pdb,0.514880622678742
1JHT.pdb,pMHC_0055.pdb,0.540430469313981
1JHT.pdb,pMHC_0033.pdb,0.5273266537422593
1JHT.pdb,pMHC_0057.pdb,0.5298422417028229
1JHT.pdb,pMHC_0036.pdb,0.5259700906943213
1JHT.pdb,pMHC_0010.pdb,0.536281855978741
1JHT.pdb,pMHC_0064.pdb,0.5319283022574826
1JHT.pdb,pMHC_0074.pdb,0.526458247938028
1JHT.pdb,pMHC_0003.pdb,0.5350462743216247
1JHT.pdb,pMHC_0048.pdb,0.5244792725595379
1JHT.pdb,pMHC_0006.pdb,0.5344938680861896
1JHT.pdb,pMHC_0032.pdb,0.5112531314589948
1JHT.pdb,pMHC_0059.pdb,0.5140175898104344
1JHT.pdb,pMHC_0014.pdb,0.5352877768599007
1JHT.pdb,pMHC_0086.pdb,0.524060179719597
1JHT.pdb,pMHC_0093.pdb,0.5365003041302423
1JHT.pdb,pMHC_0060.pdb,0.5212603062685721
1JHT.pdb,pMHC_0098.pdb,0.5220366398110857
1JHT.pdb,pMHC_0083.pdb,0.5265392028478725
1JHT.pdb,pMHC_0077.pdb,0.5208388404288212
1JHT.pdb,pMHC_0062.pdb,0.526502195150639
1JHT.pdb,pMHC_0061.pdb,0.5346993377397439
1JHT.pdb,pMHC_0038.pdb,0.5270982121586836
1JHT.pdb,pMHC_0072.pdb,0.5276405547311479
1JHT.pdb,pMHC_0053.pdb,0.5227315113434504
1JHT.pdb,pMHC_0005.pdb,0.5266338569631025
1JHT.pdb,pMHC_0040.pdb,0.522419698994144
1JHT.pdb,pMHC_0012.pdb,0.5368290460289177
1JHT.pdb,pMHC_0034.pdb,0.5148742758216082
1JHT.pdb,pMHC_0078.pdb,0.5349002720715446
1JHT.pdb,pMHC_0030.pdb,0.5266552114046301
1JHT.pdb,pMHC_0051.pdb,0.5307024411410483
1JHT.pdb,pMHC_0067.pdb,0.5091716284701491
1JHT.pdb,pMHC_0001.pdb,0.5284274319438441
1JHT.pdb,pMHC_0015.pdb,0.5351676435388159
1JHT.pdb,pMHC_0027.pdb,0.5288991379028186
1JHT.pdb,pMHC_0079.pdb,0.5156296901426267
1JHT.pdb,pMHC_0090.pdb,0.5193666244212184
1JHT.pdb,pMHC_0085.pdb,0.5283645800843569
1JHT.pdb,pMHC_0066.pdb,0.5371770413558918
1JHT.pdb,pMHC_0021.pdb,0.5241840941040781
1JHT.pdb,pMHC_0049.pdb,0.5263601139962989
1JHT.pdb,pMHC_0099.pdb,0.5244590582956724
1JHT.pdb,pMHC_0039.pdb,0.5320399329397741
1JHT.pdb,pMHC_0024.pdb,0.524806970297853
1JHT.pdb,pMHC_0017.pdb,0.5366142372629819
1JHT.pdb,pMHC_0047.pdb,0.5223939069741212
1JHT.pdb,pMHC_0068.pdb,0.5223148215518233
1JHT.pdb,pMHC_0041.pdb,0.528241968447072
1JHT.pdb,pMHC_0009.pdb,0.5369011716516158
1JHT.pdb,pMHC_0063.pdb,0.5322547121463798
1JHT.pdb,pMHC_0007.pdb,0.5343442977253079
1JHT.pdb,pMHC_0076.pdb,0.5360935542716309
1JHT.pdb,pMHC_0028.pdb,0.5341551754992839
1JPF.pdb,pMHC_008.pdb,0.12878189324304795
1JPF.pdb,pMHC_042.pdb,0.13856523992781325
1JPF.pdb,pMHC_023.pdb,0.3700764608027573
1JPF.pdb,pMHC_004.pdb,0.26015535237340504
1JPF.pdb,pMHC_007.pdb,0.26041054127133473
1JPF.pdb,pMHC_019.pdb,0.2087449086173959
1JPF.pdb,pMHC_006.pdb,0.12503449600990885
1JPF.pdb,pMHC_037.pdb,0.22351436774555952
1JPF.pdb,pMHC_120.pdb,0.1322562909900951
1JPF.pdb,pMHC_001.pdb,0.127568469053734
1JPF.pdb,pMHC_005.pdb,0.1267275249736393
1JPF.pdb,pMHC_049.pdb,0.37746018532490516
1JPF.pdb,pMHC_002.pdb,0.12613032205054492
1JPF.pdb,pMHC_000.pdb,0.12514937097194717
1JPF.pdb,pMHC_009.pdb,0.12613032205054492
1JPF.pdb,pMHC_031.pdb,0.2784819309384037
1JPF.pdb,pMHC_003.pdb,0.12748934386349284
1JPG.pdb,pMHC_0084.pdb,0.03421202708663818
1JPG.pdb,pMHC_0029.pdb,0.03417174878381437
1JPG.pdb,pMHC_0025.pdb,0.03527988360203922
1JPG.pdb,pMHC_0060.pdb,0.02963517718955431
1JPG.pdb,pMHC_0053.pdb,0.031201428017300928
1JPG.pdb,pMHC_0034.pdb,0.030360349525233102
1JPG.pdb,pMHC_0031.pdb,0.039533149613927884
1JPG.pdb,pMHC_0020.pdb,0.03260320773078978
1JUF.pdb,pMHC_0084.pdb,0.13263756059912837
1JUF.pdb,pMHC_0019.pdb,0.4144834021926587
1JUF.pdb,pMHC_0016.pdb,0.4208648487612351
1JUF.pdb,pMHC_0018.pdb,0.42176652744713866
1JUF.pdb,pMHC_0082.pdb,0.407888579275595
1JUF.pdb,pMHC_0000.pdb,0.4142701020370389
1JUF.pdb,pMHC_0065.pdb,0.28701638244797734
1JUF.pdb,pMHC_0004.pdb,0.42368542102203177
1JUF.pdb,pMHC_0013.pdb,0.42004494607808307
1JUF.pdb,pMHC_0008.pdb,0.4046559826399695
1JUF.pdb,pMHC_0011.pdb,0.41428068167141463
1JUF.pdb,pMHC_0002.pdb,0.4001714378729986
1JUF.pdb,pMHC_0010.pdb,0.42206465928474435
1JUF.pdb,pMHC_0064.pdb,0.40566745548758226
1JUF.pdb,pMHC_0003.pdb,0.4151860872897905
1JUF.pdb,pMHC_0006.pdb,0.4025776694360622
1JUF.pdb,pMHC_0014.pdb,0.4036468952699146
1JUF.pdb,pMHC_0005.pdb,0.4131248212514355
1JUF.pdb,pMHC_0012.pdb,0.4079128961438136
1JUF.pdb,pMHC_0001.pdb,0.4142701020370389
1JUF.pdb,pMHC_0015.pdb,0.40288365127501286
1JUF.pdb,pMHC_0024.pdb,0.4213062970792915
1JUF.pdb,pMHC_0017.pdb,0.40384018590721216
1JUF.pdb,pMHC_0009.pdb,0.403666476229353
1JUF.pdb,pMHC_0007.pdb,0.4172841855377388
1K5N.pdb,pMHC_0087.pdb,0.5682852178613212
1K5N.pdb,pMHC_0084.pdb,0.5721265008598205
1K5N.pdb,pMHC_0050.pdb,0.5379955364428471
1K5N.pdb,pMHC_0019.pdb,0.5642423585894331
1K5N.pdb,pMHC_0091.pdb,0.5695264993564652
1K5N.pdb,pMHC_0016.pdb,0.5642281823201949
1K5N.pdb,pMHC_0018.pdb,0.5641447127467295
1K5N.pdb,pMHC_0045.pdb,0.5335654753761588
1K5N.pdb,pMHC_0089.pdb,0.56975610301786
1K5N.pdb,pMHC_0029.pdb,0.5692532367884408
1K5N.pdb,pMHC_0082.pdb,0.5737168215645175
1K5N.pdb,pMHC_0000.pdb,0.5642281823201948
1K5N.pdb,pMHC_0094.pdb,0.5613444840894908
1K5N.pdb,pMHC_0042.pdb,0.5662129664897501
1K5N.pdb,pMHC_0037.pdb,0.5715877035694776
1K5N.pdb,pMHC_0065.pdb,0.5616871413926386
1K5N.pdb,pMHC_0096.pdb,0.5635839967571993
1K5N.pdb,pMHC_0073.pdb,0.5644260375985197
1K5N.pdb,pMHC_0013.pdb,0.5631605641802464
1K5N.pdb,pMHC_0023.pdb,0.5610151997133807
1K5N.pdb,pMHC_0026.pdb,0.5632519340874204
1K5N.pdb,pMHC_0035.pdb,0.5571296428711645
1K5N.pdb,pMHC_0008.pdb,0.5643506043612774
1K5N.pdb,pMHC_0011.pdb,0.5638243286984831
1K5N.pdb,pMHC_0054.pdb,0.5645820657085874
1K5N.pdb,pMHC_0025.pdb,0.5720326639305827
1K5N.pdb,pMHC_0044.pdb,0.5695756446196848
1K5N.pdb,pMHC_0088.pdb,0.5720705739365431
1K5N.pdb,pMHC_0002.pdb,0.5642281823201949
1K5N.pdb,pMHC_0081.pdb,0.5648428424312357
1K5N.pdb,pMHC_0055.pdb,0.5711749161125528
1K5N.pdb,pMHC_0075.pdb,0.5697821200061731
1K5N.pdb,pMHC_0033.pdb,0.565499627207539
1K5N.pdb,pMHC_0046.pdb,0.5654285225143935
1K5N.pdb,pMHC_0097.pdb,0.5667002227501347
1K5N.pdb,pMHC_0057.pdb,0.5699557809276352
1K5N.pdb,pMHC_0036.pdb,0.5695617466374658
1K5N.pdb,pMHC_0010.pdb,0.565865539610593
1K5N.pdb,pMHC_0058.pdb,0.5632068367247346
1K5N.pdb,pMHC_0064.pdb,0.5628890046059357
1K5N.pdb,pMHC_0074.pdb,0.566211498836352
1K5N.pdb,pMHC_0003.pdb,0.5631203249283423
1K5N.pdb,pMHC_0048.pdb,0.563963607554337
1K5N.pdb,pMHC_0070.pdb,0.5645464265728041
1K5N.pdb,pMHC_0006.pdb,0.5637144345593716
1K5N.pdb,pMHC_0052.pdb,0.5715045126295625
1K5N.pdb,pMHC_0032.pdb,0.565931789415582
1K5N.pdb,pMHC_0043.pdb,0.5702602430910643
1K5N.pdb,pMHC_0059.pdb,0.5686799387382315
1K5N.pdb,pMHC_0014.pdb,0.5641447127467295
1K5N.pdb,pMHC_0086.pdb,0.569389432029877
1K5N.pdb,pMHC_0093.pdb,0.5632430410876423
1K5N.pdb,pMHC_0060.pdb,0.5625614364471737
1K5N.pdb,pMHC_0098.pdb,0.5713277122222772
1K5N.pdb,pMHC_0083.pdb,0.5713625460023103
1K5N.pdb,pMHC_0056.pdb,0.535046555133992
1K5N.pdb,pMHC_0077.pdb,0.5640806216029386
1K5N.pdb,pMHC_0062.pdb,0.5618250651022163
1K5N.pdb,pMHC_0061.pdb,0.5636089853845594
1K5N.pdb,pMHC_0038.pdb,0.5689030996415458
1K5N.pdb,pMHC_0072.pdb,0.570129672346736
1K5N.pdb,pMHC_0005.pdb,0.5631605641802464
1K5N.pdb,pMHC_0040.pdb,0.5647511338544023
1K5N.pdb,pMHC_0012.pdb,0.5642281823201948
1K5N.pdb,pMHC_0034.pdb,0.5720778449011427
1K5N.pdb,pMHC_0031.pdb,0.5625924586500615
1K5N.pdb,pMHC_0095.pdb,0.570811250165967
1K5N.pdb,pMHC_0078.pdb,0.5601147667404484
1K5N.pdb,pMHC_0030.pdb,0.4730592005409761
1K5N.pdb,pMHC_0051.pdb,0.5630981166076059
1K5N.pdb,pMHC_0067.pdb,0.5583699237810055
1K5N.pdb,pMHC_0001.pdb,0.5631605641802464
1K5N.pdb,pMHC_0080.pdb,0.5631371215345529
1K5N.pdb,pMHC_0015.pdb,0.5641447127467295
1K5N.pdb,pMHC_0020.pdb,0.5649492001704717
1K5N.pdb,pMHC_0071.pdb,0.5722448375945988
1K5N.pdb,pMHC_0027.pdb,0.5686609220360659
1K5N.pdb,pMHC_0079.pdb,0.571686509850932
1K5N.pdb,pMHC_0090.pdb,0.57022259874062
1K5N.pdb,pMHC_0085.pdb,0.5640776444233575
1K5N.pdb,pMHC_0066.pdb,0.5711139538084054
1K5N.pdb,pMHC_0049.pdb,0.5702005335070411
1K5N.pdb,pMHC_0099.pdb,0.5718898152526739
1K5N.pdb,pMHC_0039.pdb,0.21959491346618765
1K5N.pdb,pMHC_0024.pdb,0.56496099095224
1K5N.pdb,pMHC_0017.pdb,0.5634132278021232
1K5N.pdb,pMHC_0047.pdb,0.561400253353867
1K5N.pdb,pMHC_0068.pdb,0.5701236996566582
1K5N.pdb,pMHC_0009.pdb,0.5641447127467296
1K5N.pdb,pMHC_0063.pdb,0.5657810373763783
1K5N.pdb,pMHC_0007.pdb,0.5647825007955112
1K5N.pdb,pMHC_0076.pdb,0.5705227580015294
1K5N.pdb,pMHC_0028.pdb,0.5631334098370631
1K8D.pdb,pMHC_227.pdb,0.13081488744762682
1K8D.pdb,pMHC_124.pdb,0.1306192766988311
1KJM.pdb,pMHC_108.pdb,0.0014656846248992787
1KJM.pdb,pMHC_008.pdb,0.00138973149131541
1KJM.pdb,pMHC_101.pdb,0.0014725224202587013
1KJM.pdb,pMHC_146.pdb,0.0017251135817490935
1KJM.pdb,pMHC_125.pdb,0.0013558581050733475
1KJM.pdb,pMHC_126.pdb,0.001580768973972507
1KJM.pdb,pMHC_042.pdb,0.0011305376933468864
1KJM.pdb,pMHC_102.pdb,0.0014725224202587013
1KJM.pdb,pMHC_041.pdb,0.0013819469242908366
1KJM.pdb,pMHC_107.pdb,0.0014725224202587013
1KJM.pdb,pMHC_117.pdb,0.0015292225166476296
1KJM.pdb,pMHC_142.pdb,0.0012082956122119633
1KJM.pdb,pMHC_004.pdb,0.0015620439343728579
1KJM.pdb,pMHC_033.pdb,0.0013856288140997564
1KJM.pdb,pMHC_018.pdb,0.0013221186057334278
1KJM.pdb,pMHC_016.pdb,0.0016393636203601743
1KJM.pdb,pMHC_007.pdb,0.00138973149131541
1KJM.pdb,pMHC_124.pdb,0.001158481127933223
1KJM.pdb,pMHC_139.pdb,0.001376055900596565
1KJM.pdb,pMHC_106.pdb,0.0013401178373898832
1KJM.pdb,pMHC_006.pdb,0.00138973149131541
1KJM.pdb,pMHC_105.pdb,0.0014725224202587013
1KJM.pdb,pMHC_103.pdb,0.0013401178373898832
1KJM.pdb,pMHC_100.pdb,0.0013401178373898832
1KJM.pdb,pMHC_138.pdb,0.0016791989309959184
1KJM.pdb,pMHC_135.pdb,0.00188935355060894
1KJM.pdb,pMHC_001.pdb,0.0014501919976513565
1KJM.pdb,pMHC_134.pdb,0.001426522706022586
1KJM.pdb,pMHC_005.pdb,0.00138973149131541
1KJM.pdb,pMHC_123.pdb,0.0015290216862944158
1KJM.pdb,pMHC_116.pdb,0.000495974465636883
1KJM.pdb,pMHC_002.pdb,0.00138973149131541
1KJM.pdb,pMHC_119.pdb,0.0015609642824740014
1KJM.pdb,pMHC_130.pdb,0.001170424745605931
1KJM.pdb,pMHC_039.pdb,0.001414347554609331
1KJM.pdb,pMHC_109.pdb,0.0013401178373898832
1KJM.pdb,pMHC_029.pdb,0.0007031070666015441
1KJM.pdb,pMHC_000.pdb,0.00138973149131541
1KJM.pdb,pMHC_009.pdb,0.00138973149131541
1KJM.pdb,pMHC_003.pdb,0.00138973149131541
1KJM.pdb,pMHC_131.pdb,0.0004890037900437551
1KJM.pdb,pMHC_104.pdb,0.0014358469724217986
1KJM.pdb,pMHC_015.pdb,0.0015446864538450928
1KJV.pdb,pMHC_108.pdb,0.31911219629358684
1KJV.pdb,pMHC_008.pdb,0.3107419251062959
1KJV.pdb,pMHC_101.pdb,0.3192467839650832
1KJV.pdb,pMHC_115.pdb,0.17856081946204846
1KJV.pdb,pMHC_046.pdb,0.33026258457283547
1KJV.pdb,pMHC_030.pdb,0.31472752610597465
1KJV.pdb,pMHC_047.pdb,0.32111282401750435
1KJV.pdb,pMHC_125.pdb,0.313754594716042
1KJV.pdb,pMHC_045.pdb,0.2675905706901478
1KJV.pdb,pMHC_042.pdb,0.3454780024019701
1KJV.pdb,pMHC_122.pdb,0.18050339914248553
1KJV.pdb,pMHC_102.pdb,0.3193031263781516
1KJV.pdb,pMHC_107.pdb,0.3165340698798761
1KJV.pdb,pMHC_117.pdb,0.351306673279763
1KJV.pdb,pMHC_142.pdb,0.20178012549382818
1KJV.pdb,pMHC_004.pdb,0.3147139442610893
1KJV.pdb,pMHC_033.pdb,0.3519970367249009
1KJV.pdb,pMHC_038.pdb,0.3188385202745006
1KJV.pdb,pMHC_040.pdb,0.3192665378724528
1KJV.pdb,pMHC_110.pdb,0.35279521932579555
1KJV.pdb,pMHC_124.pdb,0.2173125406898017
1KJV.pdb,pMHC_128.pdb,0.33012761819385605
1KJV.pdb,pMHC_139.pdb,0.308246964606843
1KJV.pdb,pMHC_106.pdb,0.3200562982972851
1KJV.pdb,pMHC_006.pdb,0.31207936163637884
1KJV.pdb,pMHC_105.pdb,0.31957114169696427
1KJV.pdb,pMHC_145.pdb,0.3340994509993756
1KJV.pdb,pMHC_103.pdb,0.3184705933460464
1KJV.pdb,pMHC_141.pdb,0.3347276086677286
1KJV.pdb,pMHC_100.pdb,0.31863146329142283
1KJV.pdb,pMHC_034.pdb,0.3582134993413526
1KJV.pdb,pMHC_025.pdb,0.32548020954367113
1KJV.pdb,pMHC_020.pdb,0.2698996684786989
1KJV.pdb,pMHC_129.pdb,0.3485472338279562
1KJV.pdb,pMHC_143.pdb,0.2624940949852253
1KJV.pdb,pMHC_127.pdb,0.27323415057929057
1KJV.pdb,pMHC_001.pdb,0.3100405237570195
1KJV.pdb,pMHC_118.pdb,0.22418390317534145
1KJV.pdb,pMHC_005.pdb,0.31198727717950464
1KJV.pdb,pMHC_028.pdb,0.32194069951954296
1KJV.pdb,pMHC_043.pdb,0.21442509409801935
1KJV.pdb,pMHC_123.pdb,0.3298063124046928
1KJV.pdb,pMHC_044.pdb,0.2570194367574993
1KJV.pdb,pMHC_049.pdb,0.21707255430577307
1KJV.pdb,pMHC_116.pdb,0.3203070267972436
1KJV.pdb,pMHC_002.pdb,0.3108259284860661
1KJV.pdb,pMHC_014.pdb,0.30980682776096286
1KJV.pdb,pMHC_119.pdb,0.3428646959623489
1KJV.pdb,pMHC_121.pdb,0.3016743035089794
1KJV.pdb,pMHC_109.pdb,0.3200040330947513
1KJV.pdb,pMHC_035.pdb,0.22080452692795688
1KJV.pdb,pMHC_000.pdb,0.31226369251082275
1KJV.pdb,pMHC_009.pdb,0.3131120748917808
1KJV.pdb,pMHC_113.pdb,0.35181757827574456
1KJV.pdb,pMHC_003.pdb,0.31001180385710375
1KJV.pdb,pMHC_140.pdb,0.25614926643831
1KJV.pdb,pMHC_104.pdb,0.31574823266193813
1KJV.pdb,pMHC_114.pdb,0.2609963876424714
1KJV.pdb,pMHC_133.pdb,0.3268328120760598
1KPR.pdb,pMHC_0019.pdb,0.2345669219338452
1KPR.pdb,pMHC_0016.pdb,0.2345875107025306
1KPR.pdb,pMHC_0018.pdb,0.23407343689603266
1KPR.pdb,pMHC_0000.pdb,0.23447765317456093
1KPR.pdb,pMHC_0042.pdb,0.20635292266061592
1KPR.pdb,pMHC_0004.pdb,0.2337166414880041
1KPR.pdb,pMHC_0013.pdb,0.2343497706879506
1KPR.pdb,pMHC_0069.pdb,0.1768299381537351
1KPR.pdb,pMHC_0008.pdb,0.2353777268799441
1KPR.pdb,pMHC_0011.pdb,0.23509474247869108
1KPR.pdb,pMHC_0044.pdb,0.2157093388432298
1KPR.pdb,pMHC_0088.pdb,0.21373270500947256
1KPR.pdb,pMHC_0002.pdb,0.2335931314945241
1KPR.pdb,pMHC_0046.pdb,0.20337643581317538
1KPR.pdb,pMHC_0097.pdb,0.3059469725467725
1KPR.pdb,pMHC_0010.pdb,0.23506318342318602
1KPR.pdb,pMHC_0003.pdb,0.23504323985338776
1KPR.pdb,pMHC_0006.pdb,0.23559552332472572
1KPR.pdb,pMHC_0014.pdb,0.2341055920246808
1KPR.pdb,pMHC_0056.pdb,0.19807048422772086
1KPR.pdb,pMHC_0062.pdb,0.187900157645707
1KPR.pdb,pMHC_0005.pdb,0.23179826129198045
1KPR.pdb,pMHC_0012.pdb,0.23559552332472572
1KPR.pdb,pMHC_0095.pdb,0.19133247248599608
1KPR.pdb,pMHC_0001.pdb,0.23513979417386854
1KPR.pdb,pMHC_0015.pdb,0.23618053788170978
1KPR.pdb,pMHC_0017.pdb,0.2345875107025306
1KPR.pdb,pMHC_0009.pdb,0.23504323985338776
1KPR.pdb,pMHC_0007.pdb,0.2343233884694624
1KPU.pdb,pMHC_0019.pdb,0.14830790923222276
1KPU.pdb,pMHC_0016.pdb,0.1473150122169396
1KPU.pdb,pMHC_0018.pdb,0.14755439990866598
1KPU.pdb,pMHC_0082.pdb,0.1152850939275915
1KPU.pdb,pMHC_0000.pdb,0.16337804652522328
1KPU.pdb,pMHC_0004.pdb,0.16337804652522325
1KPU.pdb,pMHC_0013.pdb,0.14796754979665275
1KPU.pdb,pMHC_0008.pdb,0.16126707545463753
1KPU.pdb,pMHC_0011.pdb,0.16275777052488605
1KPU.pdb,pMHC_0088.pdb,0.02123685155580149
1KPU.pdb,pMHC_0002.pdb,0.1634591530813583
1KPU.pdb,pMHC_0010.pdb,0.1624975309172375
1KPU.pdb,pMHC_0064.pdb,0.11906236918523258
1KPU.pdb,pMHC_0003.pdb,0.1630287727058784
1KPU.pdb,pMHC_0006.pdb,0.16085642383425916
1KPU.pdb,pMHC_0014.pdb,0.14624732819428773
1KPU.pdb,pMHC_0056.pdb,0.10167313173412892
1KPU.pdb,pMHC_0005.pdb,0.14945667649985855
1KPU.pdb,pMHC_0040.pdb,0.09519092013083158
1KPU.pdb,pMHC_0012.pdb,0.16283749272907644
1KPU.pdb,pMHC_0001.pdb,0.14796754979665278
1KPU.pdb,pMHC_0015.pdb,0.16316842214526436
1KPU.pdb,pMHC_0021.pdb,0.02220958094824969
1KPU.pdb,pMHC_0099.pdb,0.011023590510482531
1KPU.pdb,pMHC_0017.pdb,0.16337804652522325
1KPU.pdb,pMHC_0009.pdb,0.1635560485462846
1KPU.pdb,pMHC_0007.pdb,0.16275777052488605
1KPV.pdb,pMHC_0087.pdb,0.43030587588813335
1KPV.pdb,pMHC_0092.pdb,0.4866888534493782
1KPV.pdb,pMHC_0019.pdb,0.469038253292158
1KPV.pdb,pMHC_0016.pdb,0.470211914816024
1KPV.pdb,pMHC_0018.pdb,0.46999310980479897
1KPV.pdb,pMHC_0089.pdb,0.3946100105761264
1KPV.pdb,pMHC_0029.pdb,0.4087576395984412
1KPV.pdb,pMHC_0000.pdb,0.4715740038092588
1KPV.pdb,pMHC_0094.pdb,0.4779991643027686
1KPV.pdb,pMHC_0037.pdb,0.1478643878972478
1KPV.pdb,pMHC_0022.pdb,0.45135957491903717
1KPV.pdb,pMHC_0065.pdb,0.4643212568768665
1KPV.pdb,pMHC_0004.pdb,0.4690690258069419
1KPV.pdb,pMHC_0013.pdb,0.4687686728633686
1KPV.pdb,pMHC_0023.pdb,0.45649881590004393
1KPV.pdb,pMHC_0026.pdb,0.4894611777733995
1KPV.pdb,pMHC_0035.pdb,0.4076238176466443
1KPV.pdb,pMHC_0008.pdb,0.47044424912804594
1KPV.pdb,pMHC_0011.pdb,0.4693113087994593
1KPV.pdb,pMHC_0054.pdb,0.4670543793961281
1KPV.pdb,pMHC_0025.pdb,0.49137191707861144
1KPV.pdb,pMHC_0044.pdb,0.468197801299726
1KPV.pdb,pMHC_0002.pdb,0.46915933201868565
1KPV.pdb,pMHC_0081.pdb,0.4487910676455927
1KPV.pdb,pMHC_0033.pdb,0.2455518271097502
1KPV.pdb,pMHC_0046.pdb,0.43991098584805033
1KPV.pdb,pMHC_0010.pdb,0.46827624133283874
1KPV.pdb,pMHC_0074.pdb,0.40090669489803765
1KPV.pdb,pMHC_0003.pdb,0.46762301754931
1KPV.pdb,pMHC_0048.pdb,0.417151803414674
1KPV.pdb,pMHC_0070.pdb,0.18541917887471687
1KPV.pdb,pMHC_0006.pdb,0.47029078485926407
1KPV.pdb,pMHC_0052.pdb,0.4245667720281718
1KPV.pdb,pMHC_0032.pdb,0.4502610204968458
1KPV.pdb,pMHC_0043.pdb,0.2978519953811836
1KPV.pdb,pMHC_0059.pdb,0.4714638674500196
1KPV.pdb,pMHC_0014.pdb,0.4696269874726043
1KPV.pdb,pMHC_0086.pdb,0.24243899570328412
1KPV.pdb,pMHC_0093.pdb,0.2356924995596787
1KPV.pdb,pMHC_0060.pdb,0.4531664365818549
1KPV.pdb,pMHC_0083.pdb,0.4043372668855268
1KPV.pdb,pMHC_0062.pdb,0.2278085008808604
1KPV.pdb,pMHC_0061.pdb,0.49172382760213756
1KPV.pdb,pMHC_0038.pdb,0.380118539152956
1KPV.pdb,pMHC_0053.pdb,0.42738159590934877
1KPV.pdb,pMHC_0005.pdb,0.4713642085700862
1KPV.pdb,pMHC_0012.pdb,0.4682320796549487
1KPV.pdb,pMHC_0034.pdb,0.46681358621785224
1KPV.pdb,pMHC_0095.pdb,0.2553169020457469
1KPV.pdb,pMHC_0030.pdb,0.25068396042091134
1KPV.pdb,pMHC_0001.pdb,0.4715450975313223
1KPV.pdb,pMHC_0080.pdb,0.26162047464167104
1KPV.pdb,pMHC_0015.pdb,0.47005515895779104
1KPV.pdb,pMHC_0020.pdb,0.25602452385282426
1KPV.pdb,pMHC_0090.pdb,0.2408483332560454
1KPV.pdb,pMHC_0085.pdb,0.4323627027610312
1KPV.pdb,pMHC_0021.pdb,0.17622362036035302
1KPV.pdb,pMHC_0049.pdb,0.2809868031017032
1KPV.pdb,pMHC_0024.pdb,0.43099750591700003
1KPV.pdb,pMHC_0017.pdb,0.4703728197727257
1KPV.pdb,pMHC_0068.pdb,0.2969817727172564
1KPV.pdb,pMHC_0041.pdb,0.3203777433400235
1KPV.pdb,pMHC_0009.pdb,0.47035154937212253
1KPV.pdb,pMHC_0007.pdb,0.47037401888391367
1KPV.pdb,pMHC_0028.pdb,0.47947171073664185
1KTL.pdb,pMHC_0087.pdb,0.3201414142831885
1KTL.pdb,pMHC_0084.pdb,0.3283333612140342
1KTL.pdb,pMHC_0019.pdb,0.269828259312463
1KTL.pdb,pMHC_0091.pdb,0.32902327639240647
1KTL.pdb,pMHC_0018.pdb,0.27879246535991953
1KTL.pdb,pMHC_0045.pdb,0.24803266711674263
1KTL.pdb,pMHC_0089.pdb,0.2467476682944756
1KTL.pdb,pMHC_0029.pdb,0.24371872815513163
1KTL.pdb,pMHC_0000.pdb,0.27927758515900164
1KTL.pdb,pMHC_0096.pdb,0.21562695538730106
1KTL.pdb,pMHC_0004.pdb,0.2802530859783341
1KTL.pdb,pMHC_0013.pdb,0.27817657164144133
1KTL.pdb,pMHC_0069.pdb,0.25027711882157067
1KTL.pdb,pMHC_0035.pdb,0.22580678399660087
